ntt_per_tt_loss,student_growth_rate,replacement_rate,year,assistant,associate,full,ntt,total_faculty,total_students,student_ntt_ratio,student_faculty_ratio
16.4,0.015,0.6,2025,247,378,493,566,1684,27510,48.615,16.336
16.4,0.015,0.6,2026,226,379,489,676,1769,27923,41.335,15.782
16.4,0.015,0.6,2027,208,376,486,723,1793,28342,39.182,15.803
16.4,0.015,0.6,2028,194,371,482,771,1818,28767,37.31,15.824
16.4,0.015,0.6,2029,182,365,478,819,1843,29199,35.666,15.844
16.4,0.015,0.6,2030,172,357,473,866,1868,29637,34.211,15.864
16.4,0.015,0.6,2031,163,348,468,914,1894,30082,32.913,15.883
16.4,0.015,0.6,2032,156,339,463,962,1920,30533,31.75,15.901
16.4,0.015,0.6,2033,150,330,458,1009,1947,30991,30.702,15.918
16.4,0.015,0.6,2034,145,320,451,1057,1974,31456,29.752,15.936
16.4,0.015,0.6,2035,140,311,445,1105,2001,31928,28.888,15.952
16.9,0.015,0.6,2025,247,378,493,566,1684,27510,48.615,16.336
16.9,0.015,0.6,2026,226,379,489,656,1749,27923,42.595,15.962
16.9,0.015,0.6,2027,208,376,486,702,1772,28342,40.377,15.994
16.9,0.015,0.6,2028,194,371,482,748,1795,28767,38.448,16.025
16.9,0.015,0.6,2029,182,365,478,794,1819,29199,36.753,16.055
16.9,0.015,0.6,2030,172,357,473,841,1843,29637,35.254,16.084
16.9,0.015,0.6,2031,163,348,468,887,1867,30082,33.917,16.113
16.9,0.015,0.6,2032,156,339,463,933,1892,30533,32.718,16.14
16.9,0.015,0.6,2033,150,330,458,980,1917,30991,31.638,16.166
16.9,0.015,0.6,2034,145,320,451,1026,1943,31456,30.659,16.192
16.9,0.015,0.6,2035,140,311,445,1073,1969,31928,29.769,16.217
17.4,0.015,0.6,2025,247,378,493,566,1684,27510,48.615,16.336
17.4,0.015,0.6,2026,226,379,489,637,1730,27923,43.855,16.136
17.4,0.015,0.6,2027,208,376,486,682,1752,28342,41.571,16.178
17.4,0.015,0.6,2028,194,371,482,727,1774,28767,39.586,16.219
17.4,0.015,0.6,2029,182,365,478,772,1796,29199,37.841,16.259
17.4,0.015,0.6,2030,172,357,473,817,1818,29637,36.297,16.298
17.4,0.015,0.6,2031,163,348,468,861,1841,30082,34.92,16.336
17.4,0.015,0.6,2032,156,339,463,906,1865,30533,33.686,16.372
17.4,0.015,0.6,2033,150,330,458,951,1889,30991,32.574,16.407
17.4,0.015,0.6,2034,145,320,451,997,1913,31456,31.566,16.442
17.4,0.015,0.6,2035,140,311,445,1042,1938,31928,30.65,16.475
17.9,0.015,0.6,2025,247,378,493,566,1684,27510,48.615,16.336
17.9,0.015,0.6,2026,226,379,489,619,1713,27923,45.116,16.303
17.9,0.015,0.6,2027,208,376,486,663,1733,28342,42.766,16.356
17.9,0.015,0.6,2028,194,371,482,706,1753,28767,40.723,16.407
17.9,0.015,0.6,2029,182,365,478,750,1774,29199,38.928,16.457
17.9,0.015,0.6,2030,172,357,473,794,1796,29637,37.34,16.505
17.9,0.015,0.6,2031,163,348,468,837,1817,30082,35.923,16.552
17.9,0.015,0.6,2032,156,339,463,881,1840,30533,34.654,16.597
17.9,0.015,0.6,2033,150,330,458,925,1862,30991,33.51,16.642
17.9,0.015,0.6,2034,145,320,451,969,1885,31456,32.473,16.684
17.9,0.015,0.6,2035,140,311,445,1013,1909,31928,31.531,16.726
15.4,0.02,0.6,2025,247,378,493,566,1684,27510,48.615,16.336
15.4,0.02,0.6,2026,226,379,489,728,1822,28060,38.529,15.4
15.4,0.02,0.6,2027,208,376,486,788,1859,28621,36.302,15.4
15.4,0.02,0.6,2028,194,371,482,849,1896,29193,34.396,15.4
15.4,0.02,0.6,2029,182,365,478,909,1934,29777,32.745,15.4
15.4,0.02,0.6,2030,172,357,473,970,1972,30373,31.301,15.4
15.4,0.02,0.6,2031,163,348,468,1032,2012,30980,30.03,15.4
15.4,0.02,0.6,2032,156,339,463,1093,2052,31600,28.901,15.4
15.4,0.02,0.6,2033,150,330,458,1156,2093,32232,27.893,15.4
15.4,0.02,0.6,2034,145,320,451,1218,2135,32877,26.988,15.4
15.4,0.02,0.6,2035,140,311,445,1281,2178,33535,26.172,15.4
15.9,0.02,0.6,2025,247,378,493,566,1684,27510,48.615,16.336
15.9,0.02,0.6,2026,226,379,489,705,1799,28060,39.78,15.596
15.9,0.02,0.6,2027,208,376,486,764,1834,28621,37.48,15.608
15.9,0.02,0.6,2028,194,371,482,822,1869,29193,35.512,15.62
15.9,0.02,0.6,2029,182,365,478,881,1905,29777,33.808,15.631
15.9,0.02,0.6,2030,172,357,473,940,1942,30373,32.317,15.642
15.9,0.02,0.6,2031,163,348,468,999,1979,30980,31.005,15.652
15.9,0.02,0.6,2032,156,339,463,1059,2018,31600,29.839,15.662
15.9,0.02,0.6,2033,150,330,458,1119,2057,32232,28.799,15.672
15.9,0.02,0.6,2034,145,320,451,1180,2097,32877,27.864,15.681
15.9,0.02,0.6,2035,140,311,445,1241,2137,33535,27.022,15.69
16.4,0.02,0.6,2025,247,378,493,566,1684,27510,48.615,16.336
16.4,0.02,0.6,2026,226,379,489,684,1778,28060,41.03,15.785
16.4,0.02,0.6,2027,208,376,486,740,1810,28621,38.659,15.809
16.4,0.02,0.6,2028,194,371,482,797,1844,29193,36.629,15.832
16.4,0.02,0.6,2029,182,365,478,854,1878,29777,34.871,15.855
16.4,0.02,0.6,2030,172,357,473,911,1913,30373,33.334,15.876
16.4,0.02,0.6,2031,163,348,468,969,1949,30980,31.98,15.897
16.4,0.02,0.6,2032,156,339,463,1027,1985,31600,30.777,15.917
16.4,0.02,0.6,2033,150,330,458,1085,2023,32232,29.704,15.937
16.4,0.02,0.6,2034,145,320,451,1144,2061,32877,28.741,15.955
16.4,0.02,0.6,2035,140,311,445,1203,2099,33535,27.871,15.973
16.9,0.02,0.6,2025,247,378,493,566,1684,27510,48.615,16.336
16.9,0.02,0.6,2026,226,379,489,664,1757,28060,42.281,15.966
16.9,0.02,0.6,2027,208,376,486,718,1789,28621,39.837,16.003
16.9,0.02,0.6,2028,194,371,482,773,1820,29193,37.746,16.037
16.9,0.02,0.6,2029,182,365,478,829,1853,29777,35.934,16.071
16.9,0.02,0.6,2030,172,357,473,884,1886,30373,34.35,16.103
16.9,0.02,0.6,2031,163,348,468,940,1920,30980,32.955,16.134
16.9,0.02,0.6,2032,156,339,463,996,1955,31600,31.716,16.165
16.9,0.02,0.6,2033,150,330,458,1053,1990,32232,30.61,16.194
16.9,0.02,0.6,2034,145,320,451,1110,2027,32877,29.617,16.222
16.9,0.02,0.6,2035,140,311,445,1168,2064,33535,28.721,16.249
17.4,0.02,0.6,2025,247,378,493,566,1684,27510,48.615,16.336
17.4,0.02,0.6,2026,226,379,489,645,1738,28060,43.532,16.142
17.4,0.02,0.6,2027,208,376,486,698,1768,28621,41.016,16.189
17.4,0.02,0.6,2028,194,371,482,751,1798,29193,38.862,16.236
17.4,0.02,0.6,2029,182,365,478,805,1829,29777,36.997,16.28
17.4,0.02,0.6,2030,172,357,473,859,1861,30373,35.366,16.323
17.4,0.02,0.6,2031,163,348,468,913,1893,30980,33.93,16.365
17.4,0.02,0.6,2032,156,339,463,968,1926,31600,32.654,16.405
17.4,0.02,0.6,2033,150,330,458,1023,1960,32232,31.515,16.444
17.4,0.02,0.6,2034,145,320,451,1078,1995,32877,30.493,16.481
17.4,0.02,0.6,2035,140,311,445,1134,2030,33535,29.571,16.517
17.9,0.02,0.6,2025,247,378,493,566,1684,27510,48.615,16.336
17.9,0.02,0.6,2026,226,379,489,627,1720,28060,44.783,16.311
17.9,0.02,0.6,2027,208,376,486,678,1748,28621,42.195,16.37
17.9,0.02,0.6,2028,194,371,482,730,1777,29193,39.979,16.427
17.9,0.02,0.6,2029,182,365,478,782,1807,29777,38.06,16.483
17.9,0.02,0.6,2030,172,357,473,835,1837,30373,36.382,16.536
17.9,0.02,0.6,2031,163,348,468,888,1868,30980,34.905,16.588
17.9,0.02,0.6,2032,156,339,463,941,1899,31600,33.592,16.638
17.9,0.02,0.6,2033,150,330,458,994,1932,32232,32.421,16.687
17.9,0.02,0.6,2034,145,320,451,1048,1965,32877,31.369,16.734
17.9,0.02,0.6,2035,140,311,445,1102,1999,33535,30.421,16.779
15.4,-0.01,0.7,2025,247,378,493,566,1684,27510,48.615,16.336
15.4,-0.01,0.7,2026,230,380,490,669,1769,27235,40.732,15.4
15.4,-0.01,0.7,2027,217,378,487,669,1751,26963,40.313,15.4
15.4,-0.01,0.7,2028,205,375,484,669,1733,26693,39.907,15.4
15.4,-0.01,0.7,2029,196,370,481,669,1716,26426,39.511,15.4
15.4,-0.01,0.7,2030,188,364,478,669,1699,26162,39.122,15.4
15.4,-0.01,0.7,2031,182,357,474,669,1682,25900,38.742,15.4
15.4,-0.01,0.7,2032,176,350,470,668,1665,25641,38.368,15.4
15.4,-0.01,0.7,2033,171,343,466,668,1648,25385,37.998,15.4
15.4,-0.01,0.7,2034,167,336,461,668,1632,25131,37.636,15.4
15.4,-0.01,0.7,2035,163,329,456,667,1616,24880,37.278,15.4
15.9,-0.01,0.7,2025,247,378,493,566,1684,27510,48.615,16.336
15.9,-0.01,0.7,2026,230,380,490,648,1747,27235,42.054,15.585
15.9,-0.01,0.7,2027,217,378,487,648,1730,26963,41.622,15.587
15.9,-0.01,0.7,2028,205,375,484,648,1712,26693,41.203,15.589
15.9,-0.01,0.7,2029,196,370,481,648,1695,26426,40.794,15.591
15.9,-0.01,0.7,2030,188,364,478,648,1678,26162,40.393,15.593
15.9,-0.01,0.7,2031,182,357,474,647,1661,25900,40,15.595
15.9,-0.01,0.7,2032,176,350,470,647,1644,25641,39.613,15.597
15.9,-0.01,0.7,2033,171,343,466,647,1627,25385,39.232,15.599
15.9,-0.01,0.7,2034,167,336,461,647,1611,25131,38.858,15.601
15.9,-0.01,0.7,2035,163,329,456,646,1595,24880,38.489,15.603
16.4,-0.01,0.7,2025,247,378,493,566,1684,27510,48.615,16.336
16.4,-0.01,0.7,2026,230,380,490,628,1728,27235,43.377,15.763
16.4,-0.01,0.7,2027,217,378,487,628,1710,26963,42.93,15.767
16.4,-0.01,0.7,2028,205,375,484,628,1693,26693,42.499,15.771
16.4,-0.01,0.7,2029,196,370,481,628,1675,26426,42.077,15.775
16.4,-0.01,0.7,2030,188,364,478,628,1658,26162,41.663,15.779
16.4,-0.01,0.7,2031,182,357,474,628,1641,25900,41.258,15.783
16.4,-0.01,0.7,2032,176,350,470,628,1624,25641,40.859,15.786
16.4,-0.01,0.7,2033,171,343,466,627,1608,25385,40.466,15.79
16.4,-0.01,0.7,2034,167,336,461,627,1591,25131,40.08,15.794
16.4,-0.01,0.7,2035,163,329,456,627,1575,24880,39.699,15.798
16.9,-0.01,0.7,2025,247,378,493,566,1684,27510,48.615,16.336
16.9,-0.01,0.7,2026,230,380,490,609,1709,27235,44.699,15.935
16.9,-0.01,0.7,2027,217,378,487,609,1691,26963,44.239,15.94
16.9,-0.01,0.7,2028,205,375,484,610,1674,26693,43.795,15.946
16.9,-0.01,0.7,2029,196,370,481,609,1657,26426,43.36,15.952
16.9,-0.01,0.7,2030,188,364,478,609,1639,26162,42.933,15.958
16.9,-0.01,0.7,2031,182,357,474,609,1622,25900,42.516,15.963
16.9,-0.01,0.7,2032,176,350,470,609,1606,25641,42.105,15.969
16.9,-0.01,0.7,2033,171,343,466,609,1589,25385,41.699,15.975
16.9,-0.01,0.7,2034,167,336,461,608,1573,25131,41.302,15.98
16.9,-0.01,0.7,2035,163,329,456,608,1556,24880,40.909,15.986
17.4,-0.01,0.7,2025,247,378,493,566,1684,27510,48.615,16.336
17.4,-0.01,0.7,2026,230,380,490,592,1692,27235,46.022,16.1
17.4,-0.01,0.7,2027,217,378,487,592,1674,26963,45.548,16.107
17.4,-0.01,0.7,2028,205,375,484,592,1656,26693,45.09,16.115
17.4,-0.01,0.7,2029,196,370,481,592,1639,26426,44.643,16.122
17.4,-0.01,0.7,2030,188,364,478,592,1622,26162,44.203,16.13
17.4,-0.01,0.7,2031,182,357,474,592,1605,25900,43.774,16.137
17.4,-0.01,0.7,2032,176,350,470,591,1588,25641,43.35,16.145
17.4,-0.01,0.7,2033,171,343,466,591,1572,25385,42.933,16.152
17.4,-0.01,0.7,2034,167,336,461,591,1555,25131,42.524,16.16
17.4,-0.01,0.7,2035,163,329,456,591,1539,24880,42.12,16.168
17.9,-0.01,0.7,2025,247,378,493,566,1684,27510,48.615,16.336
17.9,-0.01,0.7,2026,230,380,490,575,1675,27235,47.344,16.259
17.9,-0.01,0.7,2027,217,378,487,575,1657,26963,46.857,16.268
17.9,-0.01,0.7,2028,205,375,484,575,1640,26693,46.386,16.277
17.9,-0.01,0.7,2029,196,370,481,575,1623,26426,45.925,16.287
17.9,-0.01,0.7,2030,188,364,478,575,1605,26162,45.473,16.296
17.9,-0.01,0.7,2031,182,357,474,575,1588,25900,45.032,16.305
17.9,-0.01,0.7,2032,176,350,470,575,1572,25641,44.596,16.315
17.9,-0.01,0.7,2033,171,343,466,575,1555,25385,44.167,16.324
17.9,-0.01,0.7,2034,167,336,461,574,1539,25131,43.746,16.333
17.9,-0.01,0.7,2035,163,329,456,574,1522,24880,43.33,16.343
15.4,-0.005,0.7,2025,247,378,493,566,1684,27510,48.615,16.336
15.4,-0.005,0.7,2026,230,380,490,678,1777,27372,40.399,15.4
15.4,-0.005,0.7,2027,217,378,487,687,1769,27235,39.672,15.4
15.4,-0.005,0.7,2028,205,375,484,695,1760,27099,38.978,15.4
15.4,-0.005,0.7,2029,196,370,481,704,1751,26964,38.314,15.4
15.4,-0.005,0.7,2030,188,364,478,712,1742,26829,37.679,15.4
15.4,-0.005,0.7,2031,182,357,474,720,1733,26695,37.069,15.4
15.4,-0.005,0.7,2032,176,350,470,728,1725,26562,36.481,15.4
15.4,-0.005,0.7,2033,171,343,466,736,1716,26429,35.916,15.4
15.4,-0.005,0.7,2034,167,336,461,743,1708,26297,35.371,15.4
15.4,-0.005,0.7,2035,163,329,456,751,1699,26166,34.845,15.4
15.9,-0.005,0.7,2025,247,378,493,566,1684,27510,48.615,16.336
15.9,-0.005,0.7,2026,230,380,490,656,1756,27372,41.711,15.587
15.9,-0.005,0.7,2027,217,378,487,665,1747,27235,40.96,15.59
15.9,-0.005,0.7,2028,205,375,484,673,1738,27099,40.244,15.594
15.9,-0.005,0.7,2029,196,370,481,682,1729,26964,39.558,15.597
15.9,-0.005,0.7,2030,188,364,478,690,1720,26829,38.903,15.601
15.9,-0.005,0.7,2031,182,357,474,697,1711,26695,38.272,15.604
15.9,-0.005,0.7,2032,176,350,470,705,1702,26562,37.666,15.607
15.9,-0.005,0.7,2033,171,343,466,713,1693,26429,37.082,15.61
15.9,-0.005,0.7,2034,167,336,461,720,1684,26297,36.52,15.614
15.9,-0.005,0.7,2035,163,329,456,727,1675,26166,35.977,15.617
16.4,-0.005,0.7,2025,247,378,493,566,1684,27510,48.615,16.336
16.4,-0.005,0.7,2026,230,380,490,636,1736,27372,43.023,15.766
16.4,-0.005,0.7,2027,217,378,487,645,1727,27235,42.248,15.773
16.4,-0.005,0.7,2028,205,375,484,653,1717,27099,41.509,15.78
16.4,-0.005,0.7,2029,196,370,481,661,1708,26964,40.802,15.787
16.4,-0.005,0.7,2030,188,364,478,669,1699,26829,40.126,15.794
16.4,-0.005,0.7,2031,182,357,474,676,1690,26695,39.476,15.8
16.4,-0.005,0.7,2032,176,350,470,684,1680,26562,38.85,15.807
16.4,-0.005,0.7,2033,171,343,466,691,1671,26429,38.248,15.813
16.4,-0.005,0.7,2034,167,336,461,698,1662,26297,37.668,15.82
16.4,-0.005,0.7,2035,163,329,456,705,1653,26166,37.108,15.826
16.9,-0.005,0.7,2025,247,378,493,566,1684,27510,48.615,16.336
16.9,-0.005,0.7,2026,230,380,490,617,1717,27372,44.334,15.939
16.9,-0.005,0.7,2027,217,378,487,626,1708,27235,43.536,15.95
16.9,-0.005,0.7,2028,205,375,484,634,1698,27099,42.775,15.96
16.9,-0.005,0.7,2029,196,370,481,641,1688,26964,42.046,15.97
16.9,-0.005,0.7,2030,188,364,478,649,1679,26829,41.349,15.98
16.9,-0.005,0.7,2031,182,357,474,656,1670,26695,40.68,15.99
16.9,-0.005,0.7,2032,176,350,470,663,1660,26562,40.034,15.999
16.9,-0.005,0.7,2033,171,343,466,671,1651,26429,39.415,16.009
16.9,-0.005,0.7,2034,167,336,461,677,1642,26297,38.817,16.019
16.9,-0.005,0.7,2035,163,329,456,684,1632,26166,38.239,16.029
17.4,-0.005,0.7,2025,247,378,493,566,1684,27510,48.615,16.336
17.4,-0.005,0.7,2026,230,380,490,600,1700,27372,45.646,16.106
17.4,-0.005,0.7,2027,217,378,487,608,1690,27235,44.824,16.119
17.4,-0.005,0.7,2028,205,375,484,615,1680,27099,44.04,16.133
17.4,-0.005,0.7,2029,196,370,481,623,1670,26964,43.29,16.146
17.4,-0.005,0.7,2030,188,364,478,630,1660,26829,42.573,16.159
